entity_id,state,last_changed
sensor.shellyplugsg3_8cbfeaa49324_potencia,166.1,2026-02-20T12:22:54.390Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,197.7,2026-02-20T12:22:59.434Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,207.4,2026-02-20T12:23:04.572Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,151.8,2026-02-20T12:23:09.712Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.7,2026-02-20T12:23:14.853Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,36.8,2026-02-20T12:23:31.407Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,48.7,2026-02-20T12:23:36.450Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,33.5,2026-02-20T12:23:41.592Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,32.8,2026-02-20T12:23:43.806Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,42.6,2026-02-20T12:24:05.376Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,188.1,2026-02-20T12:24:10.417Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,201.3,2026-02-20T12:24:16.636Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,214.1,2026-02-20T12:24:29.031Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,194.1,2026-02-20T12:24:36.127Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,37.2,2026-02-20T12:24:42.405Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,34.4,2026-02-20T12:24:43.804Z
sensor.shellyplugsg3_8cbfeaa49324_potencia,34.5,2026-02-20T12:24:47.448Z
